plan_id,dataset_category,svg_path,scaled_image_path,gfa_svg_units_squared,gfa_m2,included_space_count,excluded_space_count,undefined_space_count,median_door_width_svg_units,scale_m_per_svg_unit,included_space_types
3722,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\3722\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\3722\F1_scaled.png,277612.7172,29.76356444,3,1,0,86.92,0.010354349,"Bath, Entry, Kitchen"
14936,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\14936\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\14936\F1_scaled.png,258912.6712,29.85703264,4,1,0,83.81,0.010738575,"Bath, Entry, Kitchen, LivingRoom"
14929,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\14929\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\14929\F1_scaled.png,259376.1924,30.04656317,5,1,0,83.62,0.010762975,"Bath, Entry, Kitchen, LivingRoom, UserDefined"
1144,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\1144\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\1144\F1_scaled.png,308276.2897,30.07445182,5,1,0,91.12,0.009877085,"Alcove, Bath, Entry, Kitchen, Room"
13842,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13842\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13842\F1_scaled.png,296759.7504,30.15654982,5,0,2,89.28,0.010080645,"Alcove, Kitchen, LivingRoom, Undefined"
2196,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\2196\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\2196\F1_scaled.png,343690.6868,30.22604479,5,1,0,95.9700521,0.009377926,"Alcove, Entry, Kitchen, LivingRoom, UserDefined"
9300,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\9300\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\9300\F1_scaled.png,233424.191,30.26091625,5,2,1,79.045,0.011385919,"Bath, Entry, Kitchen, LivingRoom, Undefined"
5539,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5539\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5539\F1_scaled.png,137526.8353,30.26387109,3,1,1,60.67,0.01483435,"Bath, Room, Undefined"
12030,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\12030\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\12030\F1_scaled.png,301929.1642,30.28032975,6,0,1,89.87,0.010014465,"Bath, Entry, LivingRoom, Undefined, UserDefined"
10549,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10549\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10549\F1_scaled.png,287026.5695,30.29003385,4,2,0,87.61,0.0102728,"Entry, Kitchen, LivingRoom, UserDefined"
232,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\232\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\232\F1_scaled.png,290398.308,30.31278789,4,1,1,88.09,0.010216824,"Bath, Kitchen, Room, Undefined"
10739,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10739\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10739\F1_scaled.png,259431.274,30.58092907,4,0,0,82.895,0.010857108,"Bath, Entry, Kitchen, LivingRoom"
4706,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4706\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4706\F1_scaled.png,344655.34,30.59077467,3,1,0,95.53,0.009421124,"Alcove, Kitchen, Room"
14222,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14222\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14222\F1_scaled.png,283575.1626,30.5996403,4,1,1,86.64,0.010387812,"Bath, Bedroom, Entry, Undefined"
10738,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10738\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10738\F1_scaled.png,261707.1851,30.6344522,4,0,0,83.18504831,0.010819252,"Bath, Entry, Kitchen, LivingRoom"
14128,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14128\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14128\F1_scaled.png,277475.8902,30.64123353,5,1,1,85.645,0.010508494,"Bath, Entry, Kitchen, LivingRoom, Undefined"
3720,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\3720\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\3720\F1_scaled.png,283606.3642,30.64543767,3,0,0,86.58,0.01039501,"Bath, Entry, Kitchen"
5640,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5640\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5640\F1_scaled.png,221569.0109,30.75940086,3,1,1,76.385,0.011782418,"LivingRoom, Room, Undefined"
10469,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\10469\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\10469\F1_scaled.png,281464.6021,30.78265817,3,1,0,86.06,0.01045782,"Bath, Entry, UserDefined"
13640,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13640\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13640\F1_scaled.png,253232.1268,30.79761359,4,1,0,81.61,0.01102806,"Bath, Entry, Kitchen, LivingRoom"
12757,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12757\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12757\F1_scaled.png,281429.3332,30.8145965,6,1,1,86.01,0.0104639,"Alcove, Bath, Entry, Kitchen, Room, Undefined"
12584,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12584\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12584\F1_scaled.png,300540.8916,30.93452351,5,1,0,88.71,0.010145418,"Alcove, Bath, Entry, Kitchen, Room"
11025,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11025\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11025\F1_scaled.png,314695.2608,30.9856526,2,1,0,90.7,0.009922822,"Bath, DraughtLobby"
1654,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1654\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1654\F1_scaled.png,322029.294,31.06740834,5,1,0,91.63,0.009822111,"Alcove, Bath, Entry, Kitchen, Room"
11557,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11557\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11557\F1_scaled.png,265216.8761,31.09389339,5,0,5,83.12,0.010827719,Undefined
1384,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1384\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1384\F1_scaled.png,306473.0824,31.23450734,5,1,1,89.15,0.010095345,"Alcove, Bath, Entry, Kitchen, Undefined"
1316,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1316\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1316\F1_scaled.png,248310.1663,31.27800845,6,1,2,80.19,0.011223345,"Bath, Entry, Kitchen, LivingRoom, Undefined"
1875,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\1875\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\1875\F1_scaled.png,343035.3714,31.44620313,5,1,0,94,0.009574468,"Alcove, Bath, Entry, Kitchen, LivingRoom"
11271,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\11271\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\11271\F1_scaled.png,278983.8095,31.50647043,4,1,2,84.69,0.010626993,"Entry, LivingRoom, Undefined"
11854,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11854\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11854\F1_scaled.png,305138.8278,31.59270542,5,0,1,88.45,0.01017524,"Bath, Entry, Kitchen, LivingRoom, Undefined"
13827,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13827\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13827\F1_scaled.png,310752.2614,31.75605679,5,1,1,89.03,0.010108952,"Bath, Entry, Kitchen, LivingRoom, Undefined"
6337,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\6337\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\6337\F1_scaled.png,274286.981,31.81949997,5,0,0,83.56,0.010770704,"Bath, Entry, Kitchen, Room"
11578,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\11578\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\11578\F1_scaled.png,393504.2897,31.82927089,5,0,0,100.07,0.008993704,"Alcove, Bath, Entry, Kitchen, LivingRoom"
14931,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\14931\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\14931\F1_scaled.png,284102.6509,31.87344957,6,1,2,84.97,0.010591974,"Bath, Entry, Kitchen, LivingRoom, Undefined"
6187,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6187\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6187\F1_scaled.png,361443.5147,31.90027577,5,1,1,95.8,0.009394572,"Bath, Entry, Kitchen, Room, Undefined"
12845,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12845\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12845\F1_scaled.png,347952.5492,31.93772152,5,1,0,93.94,0.009580583,"Alcove, Bath, Entry, Kitchen, LivingRoom"
12578,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12578\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12578\F1_scaled.png,321022.5225,32.00971296,5,1,0,90.13,0.009985576,"Alcove, Bath, Entry, Kitchen, LivingRoom"
1833,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1833\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1833\F1_scaled.png,301607.3356,32.06988804,4,1,0,87.28,0.010311641,"Bath, Entry, Kitchen, Room"
10366,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10366\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10366\F1_scaled.png,301201.9348,32.07821569,4,1,0,87.21,0.010319917,"Bath, Entry, Kitchen, LivingRoom"
13019,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\13019\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\13019\F1_scaled.png,297668.2619,32.09074099,5,1,0,86.68,0.010383018,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
12536,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12536\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12536\F1_scaled.png,331784.8553,32.09256773,5,1,0,91.51,0.009834991,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
12289,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12289\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12289\F1_scaled.png,277771.6896,32.10837419,4,1,0,83.71,0.010751404,"Bath, Entry, LivingRoom, UserDefined"
1842,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1842\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1842\F1_scaled.png,311196.1154,32.12534749,4,1,0,88.58,0.010160307,"Bath, Entry, Kitchen, Room"
11411,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11411\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11411\F1_scaled.png,291944.7518,32.1301206,5,0,0,85.79,0.010490733,"Alcove, Bath, Entry, Kitchen, LivingRoom"
1855,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1855\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1855\F1_scaled.png,294934.9519,32.27835663,4,1,0,86.03,0.010461467,"Bath, Entry, Kitchen, Room"
12202,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\12202\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\12202\F1_scaled.png,280818.8302,32.33686836,3,1,0,83.87,0.010730893,"Bath, Entry, LivingRoom"
13195,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\13195\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\13195\F1_scaled.png,334854.7956,32.41784816,5,1,0,91.47,0.009839292,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
789,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\789\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\789\F1_scaled.png,307279.8955,32.50152939,5,1,0,87.51,0.010284539,"Alcove, Bath, Entry, Kitchen, Room"
1706,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1706\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1706\F1_scaled.png,316095.9695,32.53559989,6,1,2,88.71,0.010145418,"Bedroom, Closet, Kitchen, LivingRoom, Undefined"
7838,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7838\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7838\F1_scaled.png,264853.8908,32.54515118,4,2,3,81.19,0.011085109,"Bath, Undefined"
5617,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5617\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5617\F1_scaled.png,207807.3126,32.88419909,4,0,1,71.545,0.012579495,"Entry, Undefined, UserDefined"
1740,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\1740\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\1740\F1_scaled.png,320482.841,32.89066853,5,1,5,88.84,0.010130572,Undefined
7744,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\7744\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\7744\F1_scaled.png,279350.1944,32.90905488,5,0,0,82.92,0.010853835,"Alcove, Bath, Entry, Kitchen, Room"
5575,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5575\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5575\F1_scaled.png,295476.7904,32.93984185,5,1,1,85.24,0.010558423,"Bath, Entry, Kitchen, LivingRoom, Undefined"
12167,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12167\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12167\F1_scaled.png,346388.0923,32.96614363,6,1,0,92.255,0.009755569,"Alcove, Bath, Closet, Entry, Kitchen, LivingRoom"
14236,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14236\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14236\F1_scaled.png,330269.9865,32.98666929,5,1,0,90.055,0.009993893,"Alcove, Bath, Entry, Kitchen, LivingRoom"
9035,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9035\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9035\F1_scaled.png,248037.0208,32.9888369,4,1,0,78.04,0.011532547,"Bath, Entry, Kitchen, LivingRoom"
10728,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10728\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10728\F1_scaled.png,708478.9549,33.07566077,4,1,0,131.72,0.006832675,"Bedroom, Kitchen, Room, UserDefined"
12121,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12121\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12121\F1_scaled.png,233275.462,33.07808066,5,0,1,75.58,0.011907912,"Bath, Entry, Kitchen, LivingRoom, Undefined"
377,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\377\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\377\F1_scaled.png,296520.8884,33.16509085,4,1,0,85.1,0.010575793,"Bath, Entry, Kitchen, Room"
11171,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11171\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11171\F1_scaled.png,310355.1746,33.26248508,5,1,0,86.935,0.010352562,"Bath, Entry, Kitchen, Room"
1829,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1829\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1829\F1_scaled.png,298072.1423,33.33076079,4,1,0,85.11,0.010574551,"Bath, Entry, Kitchen, Room"
12535,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12535\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12535\F1_scaled.png,282904.9021,33.41642012,5,1,0,82.81,0.010868253,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
11172,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11172\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11172\F1_scaled.png,302328.791,33.45597839,5,1,0,85.555,0.010519549,"Bath, Entry, Room, UserDefined"
1845,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1845\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1845\F1_scaled.png,292600.2067,33.48558339,4,0,0,84.13,0.01069773,"Bath, Entry, Kitchen, Room"
11169,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11169\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11169\F1_scaled.png,368588.9594,33.55627258,5,1,1,94.325,0.009541479,"Bath, Entry, Room, Undefined"
7686,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\7686\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\7686\F1_scaled.png,317187.4503,33.6032062,4,0,4,87.44,0.010292772,Undefined
1848,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1848\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1848\F1_scaled.png,304739.9866,33.60878552,4,1,0,85.7,0.01050175,"Bath, Entry, Kitchen, Room"
10127,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10127\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10127\F1_scaled.png,283952.2594,33.7190566,5,1,1,82.59,0.010897203,"Entry, Kitchen, LivingRoom, Undefined, UserDefined"
12082,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12082\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12082\F1_scaled.png,360615.1643,33.73620673,4,1,1,93.05,0.009672219,"Bath, Kitchen, Room, Undefined"
6347,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6347\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6347\F1_scaled.png,325026.1528,33.79296318,4,0,0,88.265,0.010196567,"Bath, Entry, Kitchen, Room"
1765,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1765\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1765\F1_scaled.png,385742.1476,34.01996157,6,1,0,95.835,0.009391141,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
11004,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11004\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11004\F1_scaled.png,339997.5972,34.03756874,5,1,0,89.95,0.010005559,"Bath, DraughtLobby, Entry, Kitchen, LivingRoom"
12200,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\12200\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\12200\F1_scaled.png,285171.2586,34.08631458,4,1,0,82.32,0.010932945,"Bath, Entry, Kitchen, LivingRoom"
502,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\502\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\502\F1_scaled.png,331546.8362,34.11825734,6,1,0,88.72,0.010144274,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
2117,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2117\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2117\F1_scaled.png,340773.4681,34.17960317,4,1,0,89.86527102,0.010014992,"Bath, Entry, Kitchen, Room"
12059,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12059\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12059\F1_scaled.png,213321.2495,34.22456316,4,0,1,71.05434038,0.012666362,"Bath, Kitchen, Room, Undefined"
9881,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9881\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9881\F1_scaled.png,303551.3571,34.33769634,4,1,1,84.62,0.010635784,"Bath, Entry, LivingRoom, Undefined"
12145,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12145\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12145\F1_scaled.png,401158.0809,34.37161926,6,1,1,97.23,0.009256402,"Alcove, Bath, Entry, Kitchen, LivingRoom, Undefined"
1683,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1683\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1683\F1_scaled.png,313787.7887,34.40561264,7,1,2,85.95,0.010471204,"Bath, Entry, LivingRoom, Undefined, UserDefined"
13774,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\13774\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\13774\F1_scaled.png,220312.1665,34.50999709,2,1,2,71.91,0.012515645,Undefined
2036,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2036\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2036\F1_scaled.png,328918.5399,34.55753464,5,1,0,87.80420404,0.010250079,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
11691,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11691\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11691\F1_scaled.png,333041.0649,34.59099352,4,0,0,88.31,0.010191371,"Bath, Entry, Kitchen, Room"
9439,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9439\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9439\F1_scaled.png,271676.6755,34.79168063,4,0,1,79.53,0.011316484,"Bath, Kitchen, LivingRoom, Undefined"
11002,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11002\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11002\F1_scaled.png,342507.4529,34.86786343,5,1,0,89.2,0.010089686,"Bath, DraughtLobby, Entry, Kitchen, LivingRoom"
